,Distance,Depth,Magnetic_Anomaly
5523,-564.5,3889.3,61.931714475633896
5524,-564.5,3825.6,51.42443713014758
5525,-565.2,3793.0,51.65177079038419
5526,-565.59,3815.4,35.420147316707485
5527,-565.59,3838.0,23.873553600291803
5528,-566.29,3870.4,29.04343580484312
5529,-566.29,3929.8,12.554603508210366
5530,-566.99,3851.0,12.943179646002264
5531,-566.99,3877.5,1.7467794695393764
5532,-566.99,3962.4,6.930251106494012
5533,-567.69,3984.1,-1.861951293796757
5534,-567.69,4027.8,-9.867901780601368
5535,-568.79,4020.8,-17.220739815443594
5536,-568.79,3999.0,-14.412055949541413
5537,-568.79,4008.5,-33.78982426933861
5538,-569.49,4015.1,-31.411727300237693
5539,-569.49,4130.8,-47.10000059466602
5540,-570.19,4127.7,-55.13789479949112
5541,-570.19,4102.5,-66.49819006061894
5542,-570.19,4158.8,-78.01393273325218
5543,-570.89,4095.6,-92.78311619755972
5544,-570.89,4056.5,-111.13178919773686
5545,-571.59,4027.7,-110.32797766602071
5546,-571.98,3998.9,-132.56532351231402
5547,-571.98,4062.9,-143.1518734075818
5548,-572.68,4033.1,-153.62225391727324
5549,-573.39,3925.1,-175.92597307022277
5550,-573.39,3961.9,-174.14134290144722
5551,-573.39,3964.4,-187.51586638263066
5552,-574.09,3945.5,-199.80320579505474
5553,-574.09,3950.1,-205.10237909018247
5554,-575.18,3941.7,-205.1620560821094
5555,-575.18,3943.5,-217.23531774848453
5556,-575.88,3914.9,-218.18122461636761
5557,-575.88,3901.8,-224.8938037650702
5558,-575.88,3927.9,-232.9723909470535
5559,-576.58,3953.5,-245.22275925687603
5560,-577.29,3959.8,-248.5984030437462
5561,-577.29,4008.2,-258.4680087555862
5562,-577.29,4104.5,-253.92996730913768
5563,-577.99,4103.0,-265.4201745998433
5564,-578.38,4109.1,-276.2500051082436
5565,-578.38,4040.7,-290.177175796856
5566,-579.08,3977.0,-289.89056784700267
5567,-579.08,3924.6,-305.15139305759817
5568,-579.78,3946.0,-306.6771792253553
5569,-579.78,3937.8,-315.8821841437408
5570,-580.48,3971.1,-313.7216516227962
5571,-580.48,3978.0,-314.88683781742776
5572,-580.48,3970.1,-321.3978027311229
5573,-581.19,3995.3,-319.11346560707835
5574,-581.58,4007.6,-316.41709227872406
5575,-582.28,4006.9,-309.47026705306763
5576,-582.28,4009.0,-302.9546900208565
5577,-582.28,4023.9,-291.9372316241273
5578,-582.98,4051.7,-286.2939885513407
5579,-582.98,4019.1,-273.0898731812007
5580,-583.68,4079.7,-259.5269721181612
5581,-583.68,4083.7,-242.09015475543876
5582,-583.68,3972.3,-232.85510341139766
5583,-584.78,3945.3,-215.2482544999396
5584,-584.78,3936.1,-191.53392052760714
5585,-584.78,3939.6,-176.50467512857148
5586,-585.48,3952.9,-166.33713613675758
5587,-585.48,3965.8,-140.86775739732272
5588,-586.18,3996.6,-120.81267107133047
5589,-586.18,3990.9,-82.57564611177357
5590,-586.88,3988.1,-58.51625352700729
5591,-586.88,3938.0,-52.08198720232383
5592,-587.98,3964.5,-21.19169951325719
5593,-587.98,4009.0,2.4489140821001074
5594,-587.98,4011.7,15.67830537191294
5595,-588.68,3964.7,52.9376813414569
5596,-588.68,3981.4,72.44514810658595
5597,-588.68,3999.8,86.57330121524377
5598,-589.38,4006.8,121.47407916074533
5599,-589.38,4018.1,136.54989328618066
5600,-590.08,4022.0,149.4599454802906
5601,-590.08,4024.2,180.17217280127468
5602,-590.47,4067.9,197.83703500721356
5603,-591.18,4089.2,211.8511567448007
5604,-591.18,4052.1,236.75576987104031
5605,-591.88,3953.9,242.63267296292412
5606,-591.88,3863.8,248.89016797779095
5607,-591.88,3835.2,271.59494252208674
5608,-592.58,3799.9,278.3081020640031
5609,-592.58,3805.7,281.0781323696797
5610,-593.28,3818.8,289.58576714134153
5611,-593.67,3890.0,291.1206806341452
5612,-593.67,3890.7,299.558528170915
5613,-594.38,3895.4,297.81637585207943
5614,-594.38,3885.7,295.1705415007014
5615,-595.08,3879.4,297.7263976403542
5616,-595.08,3888.1,298.65322483723776
5617,-595.08,3893.9,285.168461449359
5618,-595.78,3834.3,266.8310405812965
5619,-595.78,3844.5,261.62227101338067
5620,-596.17,3851.5,247.44817685124528
5621,-596.88,3871.0,231.108266317583
5622,-596.88,3842.7,208.03638850870885
5623,-597.58,3853.3,174.83720597302994
5624,-597.58,3855.8,153.84129902402842
5625,-598.28,3882.5,132.13204701734406
5626,-598.28,3897.6,94.21564810037655
5627,-598.28,3879.1,69.51783551955097
5628,-598.98,3869.9,56.554273628456855
5629,-599.38,3871.0,19.815247869032007
5630,-600.08,3876.3,9.128563957475578
5631,-600.08,3898.2,-14.493648021285878
5632,-600.08,3886.7,-41.602545491335114
5633,-600.78,3823.7,-38.43765272796797
5634,-600.78,3824.0,-46.744596438988616
5635,-600.78,3828.4,-63.658729723444466
5636,-601.48,3853.7,-54.802745046184555
5637,-601.88,3870.5,-46.17156099190159
5638,-601.88,3882.2,-52.478899854744775
5639,-602.58,3895.0,-40.519888178944626
5640,-602.58,3923.3,-29.96448953599051
5641,-603.28,3948.3,-30.24252212290645
5642,-603.28,3946.9,-13.953436039916632
5643,-603.28,3958.0,-7.553481816446812
5644,-603.98,3944.7,-8.834005457301224
5645,-603.98,3874.1,8.01105055345839
5646,-604.68,3873.2,7.73209262366413
5647,-605.08,3868.9,-5.295308603978796
5648,-605.78,3867.6,5.530378620578986
5649,-605.78,3887.5,-9.354667230004178
5650,-605.78,3916.6,-6.552337550800786
5651,-606.48,3922.3,-1.8911553938410464
5652,-606.48,3928.8,-8.810427259379956
5653,-607.18,3918.4,-6.368050531379749
5654,-607.18,3894.3,7.4762118878851
5655,-607.58,3905.6,14.591961595229524
5656,-608.28,3982.3,13.235370708689112
5657,-608.28,3934.4,27.597018651547035
5658,-608.28,3943.3,30.10691373684686
5659,-608.98,3921.9,42.953100053549875
5660,-608.98,3848.1,54.22491385602801
5661,-608.98,3836.5,59.10250078043962
5662,-609.69,3846.5,70.60573206984513
5663,-609.69,3849.8,87.7246926894984
5664,-610.39,3888.2,83.04677814285192
5665,-610.39,3876.9,84.45655430127793
5666,-610.78,3849.6,87.39531234489287
5667,-611.49,3850.5,75.89731304459332
5668,-611.49,3844.6,71.85337524819093
5669,-611.49,3829.6,52.96279253939516
5670,-612.19,3817.5,26.93526393634947
5671,-612.19,3827.7,6.4385476940401976
5672,-612.89,3827.2,-16.284983758186275
5673,-612.89,3839.1,-43.486465534692485
5674,-612.89,3837.8,-72.09623368199553
5675,-613.59,3822.7,-93.27119656876297
5676,-613.99,3836.0,-123.14440957469509
5677,-614.69,3826.5,-169.39041984787212
5678,-614.69,3832.5,-195.2833583488437
5679,-615.39,3796.6,-220.8077393555367
5680,-615.39,3818.9,-249.21176181331552
5681,-616.09,3898.1,-247.30015640790822
5682,-616.09,3873.7,-257.4305607862807
5683,-616.09,3907.7,-275.94305993522556
5684,-617.19,3918.1,-260.04122501909643
5685,-617.19,3953.1,-261.1972583335581
5686,-617.9,4047.1,-267.10738232907585
5687,-617.9,4069.0,-246.31227801664608
5688,-617.9,4068.6,-242.0964242923382
5689,-618.6,4057.6,-232.84377080177296
5690,-618.6,4060.9,-223.15181205711093
5691,-618.6,4057.7,-212.04265667017185
5692,-619.3,4046.2,-202.98156918479316
5693,-619.3,4024.8,-186.64087463673403
5694,-620.4,4029.0,-176.20577711021784
5695,-620.4,3930.9,-170.06330202110053
5696,-620.4,3915.0,-154.53329462217363
5697,-621.1,3912.3,-145.97227042318224
5698,-621.1,3925.5,-139.84034455428906
5699,-621.8,3915.7,-123.86936378668855
5700,-621.8,3874.9,-110.89030454994293
5701,-621.8,3875.4,-115.32805177566713
5702,-622.5,3860.9,-106.56007407404951
5703,-622.9,3866.0,-89.5974562787328
5704,-622.9,3848.2,-96.9796214654459
5705,-623.6,3863.2,-91.60135968811876
5706,-624.31,3819.3,-84.93068558922806
5707,-624.31,3828.6,-88.6238601239661
5708,-624.31,3855.3,-77.63890401591132
5709,-625.01,3862.0,-76.15220713286843
5710,-625.01,3841.5,-83.24256969293651
5711,-625.01,3876.6,-76.11006644233805
5712,-626.11,3908.9,-78.25310497055929
5713,-626.11,3935.5,-81.60287258890781
5714,-626.81,3947.4,-74.80191153499554
5715,-626.81,3985.2,-78.34064330549467
5716,-627.51,3963.2,-90.46133678673718
5717,-627.51,3925.4,-79.67912100174651
5718,-627.51,3945.8,-94.06119757694692
5719,-628.22,4029.4,-85.67551767276734
5720,-628.22,4056.2,-74.81691271364174
5721,-628.61,4099.9,-81.49768970819362
5722,-629.32,4065.9,-88.36935055810252
5723,-629.32,4065.7,-53.99448762276539
5724,-630.02,4070.0,-48.30313465869261
5725,-630.02,4082.4,-38.30432673213655
5726,-630.02,4043.2,-15.927535973446778
5727,-630.72,4043.8,-14.261934673783697
5728,-630.72,4058.4,8.45309701817376
5729,-630.72,4043.9,31.55722889677054
5730,-631.42,3908.8,45.26058639684855
5731,-631.82,3918.1,69.84244009858656
5732,-632.52,3941.7,83.32946675251989
5733,-632.52,3902.9,92.42754711526513
5734,-632.52,3899.9,116.7952559051557
5735,-633.23,3943.2,126.81531376541687
5736,-633.23,3850.9,138.17559661177236
5737,-633.93,3838.8,153.46196599337856
5738,-633.93,3866.4,167.58504754132576
5739,-633.93,3880.4,171.27951233095283
5740,-635.03,3818.9,195.4103721543141
5741,-635.03,3805.7,200.62370759293253
5742,-635.03,3788.8,208.23862526947403
5743,-635.73,3820.2,206.56730402750327
5744,-635.73,3798.7,212.583262435576
5745,-636.43,3807.0,222.28282047347747
5746,-636.43,3802.6,212.49515491341143
5747,-636.43,3791.7,211.31124306149277
5748,-637.14,3821.6,218.63255052580217
5749,-637.14,3825.4,207.07250277098356
5750,-637.54,3824.9,195.5145196745873
5751,-638.24,3819.8,188.46321629021463
5752,-638.24,3770.4,158.7000401030678
5753,-638.94,3853.2,118.77479898709315
5754,-638.94,3842.4,125.00871206114658
5755,-638.94,3852.3,97.53417939542942
5756,-639.64,3842.3,58.20384390204571
5757,-639.64,3828.3,39.09104545941991
5758,-640.04,3823.9,7.560658662667429
5759,-640.75,3903.8,-28.29973362566074
5760,-640.75,3931.0,-52.09623639704209
5761,-641.45,3928.0,-94.60331839450215
5762,-641.45,3793.6,-126.85778528756697
5763,-641.45,3770.3,-144.22570081755157
5764,-642.15,3819.1,-171.18479147457634
5765,-642.15,3821.6,-202.54073278363558
5766,-642.85,3819.0,-218.3242353425801
5767,-642.85,3824.7,-229.95862181665058
5768,-642.85,3791.9,-246.00274628592456
5769,-643.95,3787.2,-243.03813906004802
5770,-643.95,3787.6,-246.90214730107698
5771,-643.95,3823.1,-241.85830363538153
5772,-644.66,3817.8,-238.98368278305838
5773,-644.66,3830.8,-235.32817323462407
5774,-644.66,3830.0,-221.10963920984108
5775,-645.36,3876.5,-211.93997360903467
5776,-645.36,3931.6,-202.1857845429018
5777,-645.36,3931.9,-185.19126434458593
5778,-646.06,3939.7,-176.70300384896547
5779,-646.06,3941.2,-166.72142847545325
5780,-646.76,3841.8,-148.62720211340857
5781,-647.16,3869.4,-152.808691865536
5782,-647.16,3837.1,-136.25803964909042
5783,-647.16,3770.6,-123.78592027197224
5784,-647.16,3788.7,-123.8877873348063
5785,-647.87,3823.1,-126.21447129482426
5786,-647.87,3831.8,-121.16211823607198
5787,-647.87,3842.9,-116.35305193543691
5788,-647.87,3783.8,-124.46867773758566
5789,-648.57,3851.2,-131.1795660948318
5790,-648.57,3849.5,-135.50333288279498
5791,-648.57,3837.1,-136.03451472829835
5792,-648.57,3922.9,-152.80476685845792
5793,-649.27,3906.2,-168.70656335164338
5794,-649.27,3868.8,-183.08804716898993
5795,-649.27,3859.3,-183.65643961694954
5796,-649.27,3878.7,-208.70055463761926
5797,-649.27,3865.5,-220.02463482016913
5798,-650.38,3845.2,-225.1592856391171
5799,-650.38,3797.6,-245.17289727598245
5800,-650.38,3801.9,-247.28593001651592
5801,-650.38,3805.5,-257.60539594124015
5802,-651.08,3817.3,-273.17728182135534
5803,-651.08,3765.0,-278.34701341986914
5804,-651.08,3775.5,-280.25903441713933
5805,-651.08,3766.9,-288.77184939435074
5806,-651.08,3775.7,-295.9103148809221
5807,-651.78,3783.1,-299.22835692999695
5808,-651.78,3816.0,-298.95909909630734
5809,-651.78,3878.4,-291.6258665738101
5810,-651.78,3901.9,-291.6293205838939
5811,-652.48,3903.2,-283.68187029377987
5812,-652.48,3911.8,-276.0174687651501
5813,-652.48,3925.9,-274.5198127280168
5814,-652.48,3958.1,-247.19387980283744
5815,-652.48,3948.9,-250.74062140067718
5816,-653.18,3997.0,-246.04622449164157
5817,-653.18,4004.6,-225.18905634229185
5818,-653.18,4012.7,-215.28846998940688
5819,-653.59,4060.4,-217.20246482220233
5820,-654.29,4088.2,-202.77024410391033
5821,-654.29,4082.3,-198.47726000079234
5822,-654.29,4092.0,-183.49570221934118
5823,-654.29,4067.1,-170.4926516703458
5824,-654.29,4052.7,-180.27282899573498
5825,-654.99,4044.3,-169.7331710296379
5826,-654.99,4045.0,-156.82388084031015
5827,-654.99,4052.5,-156.40180741377188
5828,-654.99,4051.4,-157.16298186379606
5829,-655.69,4041.6,-140.47498763583377
5830,-655.69,4026.0,-133.73584618896768
5831,-656.39,4019.0,-128.49742253390096
5832,-656.39,4013.1,-115.30974891004149
5833,-656.39,4006.9,-109.8285821190802
5834,-657.1,3985.1,-105.82527090923766
5835,-657.1,3988.4,-95.30932290673843
5836,-657.5,3962.1,-91.36377899011468
5837,-658.2,3937.0,-93.39434724166631
5838,-658.2,3960.1,-82.25863949014348
5839,-658.9,3924.9,-80.41355255227785
5840,-658.9,3864.9,-88.61224767152981
5841,-658.9,3827.2,-79.49776011631936
5842,-659.61,3812.0,-79.61317255933068
5843,-659.61,3796.8,-102.6758361284133
5844,-659.61,3792.2,-106.50757694134433
5845,-660.31,3806.0,-106.47089892370951
5846,-660.31,3929.7,-126.91786570892039
5847,-661.01,3957.0,-134.57311003858138
5848,-661.01,3933.1,-145.21649451563493
5849,-661.41,3989.0,-165.0532605698633
5850,-662.12,3985.4,-164.4185976300579
5851,-662.12,3983.2,-175.7722999318267
5852,-662.12,3937.1,-184.12089039477314
5853,-662.12,3946.7,-179.91485105245675
5854,-662.82,3908.2,-196.30520727344395
5855,-662.82,3912.5,-220.19471657736568
5856,-663.52,4010.8,-226.0006131380502
5857,-663.52,3993.1,-231.23458427922486
5858,-663.52,4082.6,-228.54969512259086
5859,-664.22,4242.5,-233.32326442146643
5860,-664.22,4223.9,-256.47051248696187
5861,-665.33,4290.3,-239.25566027182387
5862,-665.33,4369.5,-248.15397819293847
5863,-665.33,4399.0,-266.2339319563348
5864,-666.03,4346.0,-253.48569791697278
5865,-666.03,4287.7,-244.15704263337616
5866,-666.03,4234.9,-273.0373656579241
5867,-666.73,4227.7,-247.78630845792406
5868,-666.73,4237.8,-253.0160422608973
5869,-667.43,4238.9,-242.60659063545944
5870,-667.43,4234.3,-234.1858518532085
5871,-667.43,4299.8,-236.34758570809595
5872,-668.14,4314.8,-229.27954132907274
5873,-668.14,4221.2,-227.1884761749167
5874,-669.24,4098.3,-216.61767255004867
5875,-669.24,4064.3,-198.57684621058917
5876,-669.94,4059.5,-182.76838302318325
5877,-669.94,4052.0,-182.56925505884536
5878,-669.94,4082.3,-165.88240825121716
5879,-670.65,4105.5,-148.18696747493533
5880,-670.65,4047.9,-143.82810188140226
5881,-670.65,4046.1,-124.82224550141412
5882,-671.35,4073.8,-106.56552915943604
5883,-671.35,3975.5,-100.89589830756907
5884,-671.35,3952.8,-85.77969315569723
5885,-672.46,3915.0,-66.95295870115419
5886,-673.16,3892.9,-44.54288691780743
5887,-673.16,3903.9,-32.22388020748053
5888,-673.16,3894.4,-28.09691355863638
5889,-673.86,3880.6,-8.986889222948896
5890,-673.86,3896.9,2.379403491007679
5891,-673.86,3803.6,-4.84051583544521
5892,-674.56,3816.9,13.109688597236627
5893,-674.56,3802.2,16.715384694989176
5894,-675.26,3778.0,18.906290805032143
5895,-675.26,3775.1,30.259787801630726
5896,-675.26,3779.2,30.20024368179265
5897,-675.96,3773.4,31.416977750039834
5898,-675.96,3792.7,44.221004557785605
5899,-675.96,3771.2,54.33097710170621
5900,-677.07,3775.3,53.88691290440232
5901,-677.07,3797.6,77.22974427661961
5902,-677.78,3789.1,84.82603222437781
5903,-677.78,3861.1,94.15723963181856
5904,-677.78,3877.5,107.36439491090636
5905,-678.48,3915.5,109.56290558892007
5906,-678.48,3954.0,109.41885358848111
5907,-678.48,3890.4,116.83864013665635
5908,-679.18,3818.4,115.41260066963763
5909,-679.18,3817.6,105.22475219090089
5910,-679.88,3886.6,113.72848683250099
5911,-679.88,3967.6,109.93113063619245
5912,-680.29,4022.9,87.05694819464459
5913,-680.99,4005.7,81.60849000865122
5914,-680.99,4027.4,76.10575694995389
5915,-680.99,4143.6,54.4571635714304
5916,-681.69,4096.3,53.13581136309497
5917,-681.69,4110.2,41.20683807344212
5918,-682.39,4138.4,24.16910941578717
5919,-682.39,4122.5,7.175155338693827
5920,-683.09,4079.5,-16.79815386600334
5921,-683.09,4031.1,-24.572037573976857
5922,-683.09,3978.8,-35.67403429538213
5923,-684.2,3941.1,-60.95965667413415
5924,-684.2,3890.1,-63.097073752913104
5925,-684.91,3758.2,-78.206973741622
5926,-684.91,3702.5,-101.1638141665548
5927,-684.91,3685.0,-96.87632593466634
5928,-685.61,3661.4,-115.14519493562909
5929,-685.61,3659.3,-131.9601076615579
5930,-685.61,3720.1,-126.96889544320082
5931,-686.31,3789.5,-144.48409727062878
5932,-686.31,3847.5,-169.01283066883548
5933,-687.42,3855.5,-162.99877986241077
5934,-687.42,3808.2,-174.76808097261403
5935,-687.42,3841.9,-196.49850785253437
5936,-688.12,3840.8,-198.49905787915355
5937,-688.12,3856.2,-216.38719671273807
5938,-688.82,3858.7,-235.71416951628828
5939,-688.82,3853.3,-236.0095226511327
5940,-688.82,3860.3,-241.80525959608607
5941,-689.52,3872.0,-260.5900675401764
5942,-690.64,3978.7,-258.2874009903395
5943,-690.64,3993.4,-253.97579177276742
5944,-691.34,3990.8,-256.3425988740004
5945,-691.34,4095.0,-267.6523096664941
5946,-691.34,4130.9,-250.61423208457958
5947,-692.04,4141.9,-251.74861828893705
5948,-692.04,4153.6,-246.01232586277806
5949,-692.04,3997.6,-229.20048665450344
5950,-692.74,3973.9,-227.56094962768
5951,-692.74,3862.2,-216.35846473987644
5952,-693.44,3829.2,-195.37801848137565
5953,-693.44,3807.4,-185.0653902802167
5954,-693.85,3797.5,-182.44319063357605
5955,-694.55,3812.6,-164.53961355331302
5956,-694.55,3835.4,-154.06090604295858
5957,-694.55,3821.5,-149.76771586098008
5958,-695.26,3805.1,-137.67326113869274
5959,-695.26,3820.0,-133.19935951578339
5960,-695.26,3891.6,-129.91191791506168
5961,-695.96,3926.8,-122.15432646035522
5962,-695.96,3955.1,-109.35692731796598
5963,-696.66,3954.1,-107.96495753074032
5964,-696.66,3930.0,-86.72118819326543
5965,-696.66,3939.6,-89.35982185827298
5966,-697.77,3962.7,-79.76052268934777
5967,-697.77,3974.7,-61.204172477339014
5968,-698.47,3941.9,-52.055028376575436
5969,-698.47,4012.9,-52.82418255675517
5970,-698.47,4020.1,-26.48772435715281
5971,-699.17,3986.9,-23.097638062798048
5972,-699.17,3983.5,-23.884348674852948
5973,-699.88,3965.5,-2.3812418424588024
5974,-699.88,3967.9,5.935584848387926
5975,-699.88,3942.3,-1.6620115579829324
5976,-700.58,3933.0,18.853193355384164
5977,-700.99,3922.9,11.379477578604966
5978,-701.69,3908.0,19.15373669009858
5979,-701.69,3923.2,20.391348254697952
5980,-701.69,3886.7,21.725897062935214
5981,-702.39,3886.2,11.499236444504717
5982,-702.39,3900.5,26.866676072321575
5983,-702.39,3936.4,18.258140388302785
5984,-703.09,3944.6,14.571299237316579
5985,-703.09,3914.1,15.408049254533731
5986,-703.09,3924.3,13.769103068015017
5987,-703.79,3902.7,17.848710805394933
5988,-704.91,3893.5,17.653766448255436
5989,-705.61,3988.1,19.69396952399795
5990,-705.61,3974.8,28.463152102347514
5991,-706.31,3963.1,29.994264354203384
5992,-706.31,3948.8,56.07707524712012
5993,-706.31,3980.4,47.99925415670178
5994,-707.01,3978.1,58.98556236209498
5995,-707.01,4007.3,78.16389954958946
5996,-707.71,4007.1,94.06746873579587
5997,-707.71,3993.2,99.93708032160225
5998,-707.71,3930.9,122.2954678655733
5999,-708.41,3929.9,129.9840857893135
6000,-708.41,3939.1,152.17466745770605
6001,-708.83,3947.3,175.364864315563
6002,-709.53,3927.5,180.10135653535792
6003,-709.53,3934.8,200.1826019736009
6004,-710.23,3919.1,218.4433979253352
6005,-710.23,3914.0,221.5637596206894
6006,-710.23,3920.7,240.27448256496766
6007,-710.93,3970.8,250.76338841904106
6008,-710.93,4054.6,253.96539808002535
6009,-710.93,4063.7,257.4188478238058
6010,-711.63,4063.4,260.343813757101
6011,-711.63,4037.8,267.16973076287894
6012,-712.33,4016.6,263.538695565269
6013,-712.75,4026.4,257.47946237000804
6014,-712.75,4167.9,253.32081499147057
6015,-713.45,4167.7,246.55840880174355
6016,-713.45,4154.4,243.85186548957398
6017,-713.45,4135.0,229.27689023161358
6018,-714.15,4077.5,226.14636740060746
6019,-714.85,4066.4,222.50846299021
6020,-714.85,4065.6,220.78083704296895
6021,-714.85,4040.9,220.50699368571375
6022,-715.55,4047.0,215.3194930985605
6023,-715.55,4020.1,218.13274495439566
6024,-716.67,4027.3,215.52290995330156
6025,-716.67,4034.2,222.8636544699767
6026,-716.67,4083.4,225.44325911717513
6027,-717.37,4108.8,229.38043606415417
6028,-717.37,4133.6,232.94092341005228
6029,-717.37,4098.1,231.91992963049753
6030,-718.07,4003.2,239.0908689300546
6031,-718.07,3995.7,225.09046722587723
6032,-718.07,3998.9,245.58029410497713
6033,-718.77,4036.8,239.7827409086296
6034,-718.77,4058.2,217.54907392833917
6035,-719.47,4107.1,221.41463928945166
6036,-719.47,4157.9,221.67453367552693
6037,-719.89,4187.5,190.65015612793331
6038,-720.59,4176.8,191.50147169353932
6039,-720.59,4138.1,176.66597621697295
6040,-720.59,4139.0,146.1023457475837
6041,-721.29,4145.4,135.3847384986634
6042,-721.29,4309.7,122.44322669765559
6043,-721.29,4155.6,92.78507512289214
6044,-721.99,4168.1,82.20386563833559
6045,-721.99,4139.0,69.97465280362732
6046,-722.69,4109.9,43.48639652022118
6047,-722.69,4130.4,34.718476145580325
6048,-722.69,4162.7,19.90722112879957
6049,-723.39,4187.0,-0.6841685603489367
6050,-723.81,4205.3,-0.5537279112561819
6051,-723.81,4122.9,-14.528483945276328
6052,-724.51,4098.1,-31.741945031884224
6053,-724.51,4029.0,-38.080185869691405
6054,-724.51,4022.4,-37.52105136288084
6055,-725.21,3971.4,-68.27286366689756
6056,-725.21,3964.1,-64.91201558119252
6057,-725.91,3985.9,-75.7272847850924
6058,-725.91,3973.8,-102.33499350425562
6059,-725.91,3979.9,-114.81838102834217
6060,-726.61,3970.4,-122.16375272060861
6061,-726.61,3924.4,-145.60534339974274
6062,-726.61,3936.0,-152.24132796394372
6063,-727.73,3952.3,-169.9795126512699
6064,-727.73,3934.6,-199.877576684439
6065,-727.73,3954.5,-209.1433224489632
6066,-728.43,3959.0,-216.7608707411503
6067,-728.43,3961.0,-244.73021489579256
6068,-729.13,3952.4,-248.20814963904678
6069,-729.13,3945.7,-263.93073484105855
6070,-729.13,3962.2,-264.03734465076764
6071,-729.84,3962.2,-272.1031386022905
6072,-729.84,3971.3,-273.0395433790374
6073,-729.84,3859.3,-285.51720006191977
6074,-730.54,3977.9,-272.59286515228007
6075,-730.54,3974.7,-269.07015187899344
6076,-730.95,3961.4,-273.7711036676381
6077,-731.65,3969.4,-256.00352823750654
6078,-731.65,3976.8,-245.20705560002156
6079,-732.36,4013.6,-242.62282277923305
6080,-732.36,4056.1,-215.32246767764343
6081,-732.36,4067.7,-198.12598419320048
6082,-733.06,4048.3,-193.09899642222246
6083,-733.06,4102.8,-164.69859370263032
6084,-733.06,4119.7,-146.47199165124093
6085,-733.76,4175.4,-139.2862370374752
6086,-733.76,4118.5,-120.23978020068479
6087,-733.76,4076.2,-97.87961042258438
6088,-734.88,4104.3,-97.51657871973573
6089,-734.88,4104.7,-66.86085114004962
6090,-735.58,4100.2,-55.64751841648176
6091,-735.58,4098.1,-58.818902509524726
6092,-735.58,4104.3,-37.224591003127045
6093,-736.28,4070.2,-30.17118613612704
6094,-736.28,4050.8,-37.174015629646064
6095,-736.98,4049.7,-10.553457880683982
6096,-736.98,4043.3,-2.426742082238098
6097,-736.98,4067.3,-11.513192927951799
6098,-737.68,4061.4,12.260475575492853
6099,-737.68,4057.5,20.782225053513613
6100,-738.1,4114.2,21.034980850148532
6101,-738.8,4149.2,34.2210743248068
6102,-738.8,4152.3,43.054357609337515
6103,-738.8,4135.1,49.81205877156411
6104,-739.5,4122.1,66.99811074976165
6105,-739.5,4038.4,71.53738888811453
6106,-740.2,4009.4,74.25879698957638
6107,-740.2,3996.2,87.68327945890992
6108,-740.2,4060.7,97.26711288159993
6109,-740.9,4068.7,94.34641067160337
6110,-740.9,4044.5,93.34788979060511
6111,-741.6,3919.0,87.71715483705991
6112,-741.6,3913.9,96.3154226762057
6113,-742.3,3944.8,90.37904998771032
6114,-742.72,3940.5,79.35998090655387
6115,-742.72,3887.6,79.121084544547
6116,-743.42,3921.9,79.01849509949042
6117,-743.42,3882.8,66.5943507844029
6118,-744.12,3894.2,54.45725574669559
6119,-744.12,3941.6,57.374276834560085
6120,-744.12,4000.5,44.64150003684677
6121,-744.83,4076.9,44.26552581798476
6122,-744.83,4090.1,33.98590789455826
6123,-744.83,4075.2,27.520672218477664
6124,-745.53,4063.0,18.36988528863126
6125,-745.53,4060.2,13.271272019455076
6126,-745.53,4058.3,2.153671848039039
6127,-746.65,4058.7,-8.5776216315559
6128,-746.65,3950.1,-2.710769124759196
6129,-747.35,3946.4,-13.407614735072876
6130,-747.35,3969.1,-7.068950538764867
6131,-747.35,3985.7,-5.998559840445047
6132,-748.05,3964.3,-10.327249405884494
6133,-748.05,3973.3,7.636988581987052
6134,-748.05,3951.5,19.527157935518588
6135,-748.75,3935.6,20.255726274131742
6136,-748.75,3947.9,41.90411314679558
6137,-748.75,3981.3,57.74477330645766
6138,-749.45,3984.8,67.64454600740989
6139,-749.87,4000.1,87.77970863446978
6140,-750.57,4014.0,111.90725649283985
6141,-750.57,4004.2,118.48225763438447
6142,-750.57,4034.3,140.12187327407332
6143,-751.27,4026.6,159.88031156396573
6144,-751.27,4025.9,163.22245619134765
6145,-751.27,4025.9,175.5590113579831
6146,-751.97,3993.2,191.26963025746562
6147,-751.97,3975.1,185.6821601147201
6148,-751.97,4038.6,204.0155124486517
6149,-752.67,4049.3,192.69926286913605
6150,-753.09,4024.8,199.32410523154283
6151,-753.09,4029.3,204.3291063913879
6152,-753.79,4043.8,199.0587573908705
6153,-753.79,4047.9,197.42524335856626
6154,-754.5,4082.2,199.96030175058593
6155,-754.5,4102.9,204.91513818570263
6156,-754.5,4075.6,196.87785188159617
6157,-755.2,4058.3,197.66650083621147
6158,-755.2,4014.4,196.81560033555405
6159,-755.2,4009.9,190.56527880307394
6160,-755.9,4103.7,198.37126093569142
6161,-755.9,4083.6,196.20797940171758
6162,-755.9,4101.6,183.1521797375448
6163,-757.02,4090.3,191.27799731714038
6164,-757.02,4079.8,182.07107227646753
6165,-757.02,4006.6,171.8001095411513
6166,-757.72,4011.5,164.9608606848676
6167,-757.72,4015.8,155.8652661981218
6168,-758.42,4019.1,156.76444646628778
6169,-758.42,3998.4,119.00770754549424
